@relation Data_Picidae_2010_clustering

@attribute LATITUDE numeric
@attribute LONGITUDE numeric
@attribute AOU numeric
@attribute SPECIESTOTAL numeric

@data
43.583,-74.85,4020,10
43.583,-74.85,4050,1
42.078,-74.985,3930,2
42.078,-74.985,3940,1
42.078,-74.985,4020,1
42.078,-74.985,4120,2
42.402,-75.604,3930,2
42.402,-75.604,3940,3
42.402,-75.604,4020,6
42.402,-75.604,4050,2
42.402,-75.604,4120,2
42.591,-74.925,3940,4
42.591,-74.925,4020,10
42.591,-74.925,4120,2
44.525,-74.493,3930,5
44.525,-74.493,4020,30
44.525,-74.493,4120,6
42.084,-78.59,3930,2
42.084,-78.59,3940,2
42.084,-78.59,4020,1
42.084,-78.59,4120,1
41.274,-74.392,3940,2
41.274,-74.392,4050,4
41.274,-74.392,4090,3
42.956,-78.697,4090,2
41.331,-73.681,3930,7
41.331,-73.681,3940,7
41.331,-73.681,4090,9
41.331,-73.681,4120,2
44.646,-74.712,4020,5
44.646,-74.712,4050,2
44.646,-74.712,4120,1
43.21,-73.308,3940,5
43.21,-73.308,4020,4
43.21,-73.308,4090,7
43.21,-73.308,4120,1
44.432,-74.181,3930,3
44.432,-74.181,4020,11
44.432,-74.181,4050,1
43.211,-73.414,3940,1
43.211,-73.414,4020,3
43.211,-73.414,4090,4
43.211,-73.414,4120,1
44.538,-74.721,3930,10
44.538,-74.721,3940,2
44.538,-74.721,4020,23
44.538,-74.721,4050,3
44.538,-74.721,4120,12
44.132,-74.923,3930,6
44.132,-74.923,4020,26
44.132,-74.923,4120,2
43.722,-74.792,3930,9
43.722,-74.792,4000,2
43.722,-74.792,4020,34
43.722,-74.792,4050,5
43.722,-74.792,4120,3
43.033,-73.511,3940,8
43.033,-73.511,4020,4
43.033,-73.511,4050,2
43.033,-73.511,4090,3
43.033,-73.511,4120,2
43.61,-73.737,3940,3
43.61,-73.737,4020,6
43.533,-73.795,3920,1
43.533,-73.795,3940,2
43.533,-73.795,4020,2
43.533,-73.795,4120,1
44.435,-75.056,3930,1
44.435,-75.056,4020,3
44.435,-75.056,4050,5
44.435,-75.056,4120,1
40.46,-82.764,4090,4
40.46,-82.764,4120,4
40.267,-84.779,4090,7
40.267,-84.779,4120,1
40.461,-82.625,4050,1
40.461,-82.625,4060,1
40.461,-82.625,4090,12
40.461,-82.625,4120,3
40.879,-82.108,3930,3
40.879,-82.108,3940,4
40.879,-82.108,4090,17
40.879,-82.108,4120,3
40.646,-81.842,3940,1
40.646,-81.842,4120,3
40.247,-83.298,3940,1
40.247,-83.298,4090,1
40.247,-83.298,4120,4
40.106,-81.9,3930,1
40.106,-81.9,3940,13
40.106,-81.9,4050,10
40.106,-81.9,4090,11
40.106,-81.9,4120,5
40.71,-83.573,3940,3
40.71,-83.573,4060,1
40.564,-83.039,4090,3
40.606,-81.168,3940,1
40.606,-81.168,4090,5
40.606,-81.168,4120,9
41.68,-80.742,3930,1
41.68,-80.742,3940,2
41.68,-80.742,4050,1
41.68,-80.742,4090,1
41.68,-80.742,4120,5
41.038,-82.996,3940,4
41.038,-82.996,4060,3
41.038,-82.996,4090,10
41.038,-82.996,4120,7
41.651,-84.515,3940,1
41.651,-84.515,4050,1
41.651,-84.515,4060,2
41.651,-84.515,4090,2
41.651,-84.515,4120,4
41.443,-83.087,3940,2
41.179,-81.003,3940,4
41.179,-81.003,4060,2
41.179,-81.003,4090,6
41.179,-81.003,4120,4
41.371,-80.99,3940,6
41.371,-80.99,4060,1
41.371,-80.99,4090,1
41.371,-80.99,4120,1
41.251,-82.235,3930,1
41.251,-82.235,3940,6
41.251,-82.235,4060,3
41.251,-82.235,4090,7
41.251,-82.235,4120,2
41.55,-84.39,3930,1
41.55,-84.39,3940,2
41.55,-84.39,4090,5
41.55,-84.39,4120,2
41.469,-81.075,3940,3
41.469,-81.075,4120,1
41.387,-84.122,3940,3
41.387,-84.122,4090,1
41.197,-83.708,4090,3
41.197,-83.708,4120,6
40.981,-84.197,3920,1
40.981,-84.197,3940,5
40.981,-84.197,4060,3
40.981,-84.197,4090,11
40.482,-84.184,3920,1
40.482,-84.184,3940,3
40.482,-84.184,4090,1
40.482,-84.184,4120,2
39.27,-81.883,3930,1
39.27,-81.883,3940,2
39.27,-81.883,4050,4
39.27,-81.883,4090,7
39.27,-81.883,4120,1
38.908,-83.759,3940,4
38.908,-83.759,4050,1
38.908,-83.759,4090,9
38.908,-83.759,4120,8
40.095,-82.899,3940,2
40.095,-82.899,4060,1
40.095,-82.899,4090,5
40.095,-82.899,4120,5
40.912,-80.538,3940,1
40.912,-80.538,4120,1
39.499,-84.013,3940,9
39.499,-84.013,4050,3
39.499,-84.013,4060,1
39.499,-84.013,4090,8
39.499,-84.013,4120,2
39.85,-83.466,3940,2
39.894,-81.672,3940,5
39.894,-81.672,4090,4
41.544,-83.458,3930,1
41.544,-83.458,3940,1
41.544,-83.458,4090,1
41.544,-83.458,4120,3
41.161,-82.633,3940,1
41.161,-82.633,4120,1
40.078,-84.136,4090,1
40.078,-84.136,4120,1
40.104,-81.417,3940,5
40.104,-81.417,4050,3
40.104,-81.417,4090,14
40.104,-81.417,4120,1
38.882,-82.788,3940,2
38.882,-82.788,4050,6
38.882,-82.788,4090,15
38.882,-82.788,4120,3
41.326,-81.051,3920,3
41.326,-81.051,3930,1
41.326,-81.051,3940,3
41.326,-81.051,4050,2
41.326,-81.051,4090,8
41.326,-81.051,4120,1
40.308,-81.584,3940,2
40.308,-81.584,4050,1
40.308,-81.584,4090,10
40.308,-81.584,4120,3
39.557,-83.848,3940,1
39.557,-83.848,4060,3
39.557,-83.848,4090,1
39.557,-83.848,4120,2
41.408,-82.882,3940,4
41.408,-82.882,4060,2
41.408,-82.882,4090,5
41.408,-82.882,4120,2
38.67,-83.416,4050,5
38.67,-83.416,4090,6
38.67,-83.416,4120,1
39.153,-82.911,3940,8
39.153,-82.911,4050,3
39.153,-82.911,4090,13
39.153,-82.911,4120,4
39.231,-82.285,3930,1
39.231,-82.285,3940,1
39.231,-82.285,4050,3
39.231,-82.285,4090,4
39.231,-82.285,4120,1
39.361,-83.864,3940,3
39.361,-83.864,4050,1
39.361,-83.864,4090,4
39.361,-83.864,4120,2
39.317,-82.168,3940,6
39.317,-82.168,4050,2
39.317,-82.168,4090,6
39.966,-82.531,3940,6
39.966,-82.531,4050,1
39.966,-82.531,4090,8
39.966,-82.531,4120,2
39.493,-84.665,3940,3
39.493,-84.665,4050,1
39.493,-84.665,4090,8
39.493,-84.665,4120,3
39.416,-81.355,4050,2
39.416,-81.355,4090,4
39.658,-84.398,3940,1
39.658,-84.398,4050,2
39.658,-84.398,4090,10
39.658,-84.398,4120,1
39.199,-82.675,3930,2
39.199,-82.675,3940,4
39.199,-82.675,4050,2
39.199,-82.675,4090,4
39.199,-82.675,4120,1
39.682,-83.804,4090,2
39.682,-83.804,4120,1
36.929,-94.698,4120,1
35.101,-96.435,3940,3
35.101,-96.435,4050,1
35.101,-96.435,4090,14
35.175,-97.424,3940,4
35.175,-97.424,4050,2
35.175,-97.424,4090,26
35.899,-98.601,4090,2
35.466,-99.735,4060,4
35.466,-99.735,4090,7
35.726,-96.122,3940,3
35.726,-96.122,4090,8
35.726,-96.122,4120,1
35.843,-94.888,3930,4
35.843,-94.888,3940,7
35.843,-94.888,4090,20
35.263,-99.885,4060,7
35.263,-99.885,4090,6
35.263,-99.885,4120,2
36.929,-94.698,3940,1
36.929,-94.698,4060,2
36.929,-94.698,4090,10
34.915,-99.714,3940,1
34.915,-99.714,4060,4
34.915,-99.714,4090,3
34.915,-99.714,4120,1
40.297,-81.872,3940,3
40.297,-81.872,4050,1
40.297,-81.872,4060,5
40.297,-81.872,4090,2
39.375,-82.763,3930,3
39.375,-82.763,3940,9
39.375,-82.763,4050,21
39.375,-82.763,4090,17
39.375,-82.763,4120,2
40.297,-81.872,4120,3
39.888,-83.917,3930,1
39.888,-83.917,3940,5
39.888,-83.917,4090,14
39.888,-83.917,4120,1
39.432,-81.884,3930,1
39.432,-81.884,3940,3
39.432,-81.884,4050,1
39.432,-81.884,4090,7
39.432,-81.884,4120,4
34.448,-96.828,3940,4
34.448,-96.828,4050,1
34.448,-96.828,4060,2
34.448,-96.828,4090,16
34.566,-94.707,3930,1
34.566,-94.707,3940,1
34.566,-94.707,4050,2
34.566,-94.707,4060,1
34.566,-94.707,4090,2
40.638,-82.334,4050,10
40.638,-82.334,4090,10
38.687,-82.615,3930,1
38.687,-82.615,3940,2
38.687,-82.615,4050,2
38.687,-82.615,4090,6
38.687,-82.615,4120,4
39.567,-81.581,3930,2
39.567,-81.581,3940,9
39.567,-81.581,4050,8
39.567,-81.581,4090,16
39.567,-81.581,4120,4
38.65,-83.187,3940,3
38.65,-83.187,4050,2
38.65,-83.187,4060,2
38.65,-83.187,4090,2
38.65,-83.187,4120,3
34.376,-97.859,3930,1
34.376,-97.859,3940,3
34.376,-97.859,4050,1
34.376,-97.859,4060,1
34.376,-97.859,4090,10
34.765,-94.622,3930,2
34.765,-94.622,3940,2
34.765,-94.622,4050,7
34.765,-94.622,4060,1
34.765,-94.622,4090,3
34.765,-94.622,4120,1
36.652,-98.163,3930,1
36.652,-98.163,3940,3
36.652,-98.163,4060,4
36.652,-98.163,4090,15
36.529,-100.343,4060,2
36.529,-100.343,4090,1
36.322,-94.665,3940,4
36.322,-94.665,4050,1
36.322,-94.665,4090,8
36.752,-96.364,3940,1
36.752,-96.364,4090,2
42.116,-82.73,3940,2
42.116,-82.73,4090,1
42.116,-82.73,4120,2
34.736,-98.523,3920,2
34.736,-98.523,3940,2
34.736,-98.523,4090,3
34.393,-94.654,3930,2
34.393,-94.654,3940,1
34.393,-94.654,4050,9
34.393,-94.654,4090,1
34.528,-95.355,3930,1
34.528,-95.355,3940,9
34.528,-95.355,4050,6
34.528,-95.355,4060,6
34.528,-95.355,4090,7
35.581,-99.022,4060,1
35.581,-99.022,4090,7
43.958,-79.917,3930,1
43.958,-79.917,3940,7
43.958,-79.917,4050,1
43.958,-79.917,4120,4
36.239,-99.579,4060,2
36.239,-99.579,4090,2
34.753,-98.782,3930,1
34.753,-98.782,3940,2
34.753,-98.782,4090,12
36.293,-95.687,3940,3
36.293,-95.687,4050,1
36.293,-95.687,4090,5
36.293,-95.687,4120,1
42.679,-80.372,3940,6
42.679,-80.372,4050,1
42.679,-80.372,4090,4
42.679,-80.372,4120,5
36.361,-96.049,3940,5
36.361,-96.049,4050,3
36.361,-96.049,4090,13
34.248,-94.782,3930,1
34.248,-94.782,4050,9
35.726,-95.571,3940,3
35.726,-95.571,4090,14
36.917,-95.126,4090,7
36.917,-95.126,4120,3
36.767,-96.062,3940,2
36.767,-96.062,4090,1
34.42,-97.457,3940,2
34.42,-97.457,4060,1
34.42,-97.457,4090,7
36.232,-97.604,3940,1
36.232,-97.604,4090,3
36.588,-102.787,4060,1
34.528,-94.931,3940,3
34.528,-94.931,4050,3
34.528,-94.931,4090,9
34.528,-94.931,4120,2
36.944,-99.363,4060,1
36.944,-99.363,4090,2
36.66,-98.972,3940,1
36.66,-98.972,4060,1
36.66,-98.972,4090,8
34.87,-98.955,3940,1
34.87,-98.955,4090,3
36.409,-95.813,3940,1
36.409,-95.813,4090,8
33.925,-94.566,3930,1
33.925,-94.566,3940,3
33.925,-94.566,4050,1
33.925,-94.566,4090,2
35.349,-98.395,3930,1
35.349,-98.395,4060,1
35.349,-98.395,4090,11
44.593,-80.741,3940,2
44.593,-80.741,4050,1
44.593,-80.741,4090,1
44.593,-80.741,4120,1
45.404,-75.27,4120,4
48.704,-91.471,3930,2
48.704,-91.471,4020,1
48.704,-91.471,4050,3
48.704,-91.471,4120,4
45.565,-76.916,3930,2
45.565,-76.916,3940,2
45.565,-76.916,4020,2
45.565,-76.916,4120,5
45.215,-79.794,3930,2
45.215,-79.794,3940,1
45.215,-79.794,4020,5
45.215,-79.794,4120,1
42.701,-82.243,3940,6
42.701,-82.243,4090,3
42.701,-82.243,4120,5
48.238,-89.992,4020,30
48.238,-89.992,4050,11
48.238,-89.992,4120,5
44.32,-81.233,3940,3
44.32,-81.233,4120,3
45.502,-77.747,3930,3
45.502,-77.747,4020,12
45.502,-77.747,4050,2
45.502,-77.747,4120,8
44.721,-79.641,3940,3
44.721,-79.641,4120,3
44.354,-77.01,3930,5
44.354,-77.01,3940,10
44.354,-77.01,4020,9
44.354,-77.01,4050,1
44.354,-77.01,4120,4
43.555,-79.76,3930,2
43.555,-79.76,3940,2
43.555,-79.76,4020,1
43.555,-79.76,4050,1
43.555,-79.76,4090,1
43.832,-81.7,4090,1
43.772,-81.532,4020,1
43.772,-81.532,4090,1
43.772,-81.532,4120,2
44.262,-76.775,3930,1
44.262,-76.775,4050,1
44.262,-76.775,4120,1
43.09,-80.851,4050,1
43.09,-80.851,4120,2
43.67,-80.738,3930,1
44.078,-77.372,3940,4
44.078,-77.372,4090,2
44.078,-77.372,4120,2
44.202,-78.398,3930,4
44.202,-78.398,4120,1
44.948,-75.589,3940,2
44.948,-75.589,4020,2
44.948,-75.589,4120,1
45.116,-79.62,3930,1
45.116,-79.62,3940,3
45.116,-79.62,4020,10
45.116,-79.62,4050,1
45.116,-79.62,4120,3
48.846,-93.634,3930,1
48.846,-93.634,3940,1
48.846,-93.634,4020,3
48.846,-93.634,4120,9
47.59,-82.761,3930,1
47.59,-82.761,4020,14
47.59,-82.761,4050,5
47.59,-82.761,4120,3
49.15,-85.792,3940,5
49.15,-85.792,4020,1
49.15,-85.792,4050,1
49.15,-85.792,4120,1
49.488,-81.495,4020,1
49.488,-81.495,4120,1
46.75,-84.36,3930,5
46.75,-84.36,3940,5
46.75,-84.36,4020,2
46.75,-84.36,4050,3
46.75,-84.36,4120,4
44.835,-78.115,4020,7
44.835,-78.115,4050,1
44.835,-78.115,4120,1
49.725,-94.248,3930,3
49.725,-94.248,4000,1
49.725,-94.248,4020,1
49.725,-94.248,4050,2
49.725,-94.248,4120,7
44.167,-81.595,3940,1
44.167,-81.595,4120,1
48.679,-94.163,3930,4
48.679,-94.163,4020,1
48.679,-94.163,4050,2
48.679,-94.163,4060,1
48.679,-94.163,4120,8
45.811,-82.831,3930,5
45.811,-82.831,4020,2
45.811,-82.831,4120,3
48.086,-84.558,3930,3
48.086,-84.558,3940,6
48.086,-84.558,4120,5
50.759,-94.346,4020,1
50.759,-94.346,4050,3
50.759,-94.346,4120,1
48.714,-85.759,3940,7
48.714,-85.759,4000,1
48.714,-85.759,4020,4
48.714,-85.759,4120,5
46.274,-79.095,3930,1
46.274,-79.095,4020,5
46.274,-79.095,4120,3
48.282,-79.873,3920,1
48.282,-79.873,4020,2
48.282,-79.873,4120,3
45.789,-81.737,3930,2
45.789,-81.737,4050,4
45.789,-81.737,4120,8
46.466,-81.074,4020,2
46.466,-81.074,4120,16
48.103,-89.608,4050,1
48.103,-89.608,4120,8
48.338,-88.804,3930,1
48.338,-88.804,4020,1
48.338,-88.804,4050,1
48.338,-88.804,4120,8
49.309,-88.317,3930,1
49.309,-88.317,4020,2
49.309,-88.317,4050,3
49.309,-88.317,4120,7
47.48,-79.718,3940,1
47.48,-79.718,4020,1
47.48,-79.718,4120,4
47.531,-80.644,3930,1
47.531,-80.644,4020,5
47.531,-80.644,4050,1
47.531,-80.644,4120,1
46.46,-82.294,3930,2
46.46,-82.294,3940,1
46.46,-82.294,4020,8
46.46,-82.294,4120,1
49.952,-91.601,3940,1
49.952,-91.601,4020,1
49.952,-91.601,4120,2
44.358,-77.406,3930,2
44.358,-77.406,3940,3
44.358,-77.406,4020,5
44.358,-77.406,4120,7
48.581,-81.012,3930,1
48.581,-81.012,4020,4
44.758,-77.948,3930,1
44.758,-77.948,3940,2
44.758,-77.948,4050,1
44.758,-77.948,4120,2
45.475,-76.116,3940,1
45.475,-76.116,4050,2
45.475,-76.116,4120,4
45.701,-79.394,3930,4
45.701,-79.394,4020,27
45.701,-79.394,4050,1
46.731,-80.306,3930,1
46.731,-80.306,4000,1
46.731,-80.306,4020,8
46.731,-80.306,4050,2
46.731,-80.306,4120,5
48.593,-85.273,4050,3
48.593,-85.273,4120,1
44.775,-75.971,3940,1
44.775,-75.971,4020,2
44.775,-75.971,4050,1
44.775,-75.971,4120,5
44.022,-79.969,3940,1
44.022,-79.969,4050,1
44.022,-79.969,4120,1
48.281,-84.885,3930,1
48.281,-84.885,4000,2
48.281,-84.885,4020,1
48.281,-84.885,4050,11
48.281,-84.885,4120,2
46.362,-80.416,3920,2
46.362,-80.416,4020,10
46.362,-80.416,4050,1
46.362,-80.416,4120,1
44.658,-76.542,3930,1
44.658,-76.542,3940,1
44.658,-76.542,4020,5
44.658,-76.542,4050,3
44.658,-76.542,4120,9
44.267,-77.367,3940,1
44.267,-77.367,4120,3
45.212,-79.033,3920,3
45.212,-79.033,4020,9
45.212,-79.033,4050,2
44.881,-77.546,3930,3
44.881,-77.546,3940,6
44.881,-77.546,4000,1
44.881,-77.546,4020,8
44.881,-77.546,4050,3
44.881,-77.546,4120,2
44.991,-79.571,3930,2
44.991,-79.571,3940,2
44.991,-79.571,4020,7
44.991,-79.571,4050,2
44.991,-79.571,4120,6
45.5,-74.467,3940,2
45.5,-74.467,4020,4
45.5,-74.467,4050,1
45.5,-74.467,4120,3
45.046,-78.509,3930,1
45.046,-78.509,3940,3
45.046,-78.509,4020,13
45.046,-78.509,4050,1
45.046,-78.509,4120,2
45.527,-80.273,3920,9
45.527,-80.273,3930,1
45.527,-80.273,4020,8
45.527,-80.273,4050,7
46.284,-81.358,4050,1
46.284,-81.358,4120,11
47.96,-80.693,3930,2
47.96,-80.693,4020,24
47.96,-80.693,4120,6
44.434,-80.013,3930,1
44.434,-80.013,3940,2
44.434,-80.013,4020,2
44.434,-80.013,4050,1
44.434,-80.013,4120,1
49.094,-90.433,4020,3
49.094,-90.433,4050,1
49.094,-90.433,4120,6
43.147,-80.204,3930,2
43.147,-80.204,3940,3
43.147,-80.204,4090,1
43.147,-80.204,4120,2
49.852,-93.092,3920,1
49.852,-93.092,3930,3
49.852,-93.092,4020,2
49.852,-93.092,4050,2
49.852,-93.092,4120,6
43.378,-81.156,3940,1
43.378,-81.156,4090,1
43.378,-81.156,4120,1
44.332,-79.184,3930,1
44.332,-79.184,3940,3
44.332,-79.184,4120,4
45.324,-78.995,3920,2
45.324,-78.995,3930,1
45.324,-78.995,3940,1
45.324,-78.995,4020,17
45.324,-78.995,4050,5
45.324,-78.995,4120,2
43.879,-79.974,3930,1
43.879,-79.974,3940,1
43.879,-79.974,4050,1
51.672,-93.735,4000,1
51.672,-93.735,4050,9
51.672,-93.735,4120,3
43.811,-81.198,4120,3
48.763,-86.529,3940,2
48.763,-86.529,4020,1
48.763,-86.529,4050,1
48.763,-86.529,4120,2
44.845,-76.363,3930,2
44.845,-76.363,4120,2
46.283,-83.226,3930,1
46.283,-83.226,3940,1
46.283,-83.226,4020,6
46.283,-83.226,4050,3
46.283,-83.226,4120,6
42.949,-81.654,3940,5
42.949,-81.654,4090,3
42.949,-81.654,4120,4
50.037,-92.659,3930,1
50.037,-92.659,4020,1
50.037,-92.659,4120,4
43.544,-80.538,4050,1
43.544,-80.538,4090,1
43.544,-80.538,4120,2
44.288,-78.076,3940,2
44.288,-78.076,4020,6
44.288,-78.076,4050,1
44.288,-78.076,4120,2
48.01,-82.458,4020,3
48.01,-82.458,4050,4
48.01,-82.458,4120,3
42.829,-80.906,3940,2
42.829,-80.906,4050,1
42.829,-80.906,4120,6
45.172,-74.967,4120,5
46.298,-83.551,3930,1
46.298,-83.551,4020,6
46.298,-83.551,4050,1
46.298,-83.551,4120,7
44.16,-121.274,4130,41
44.217,-119.241,3930,3
44.217,-119.241,4130,5
45.764,-123.315,3940,1
45.764,-123.315,4030,2
45.764,-123.315,4050,1
44.62,-78.046,3930,1
44.62,-78.046,4050,2
44.62,-78.046,4120,2
44.333,-79.88,4020,1
44.333,-79.88,4120,1
45.728,-79.437,3930,2
45.728,-79.437,3940,1
45.728,-79.437,4020,10
45.728,-79.437,4050,3
45.728,-79.437,4120,1
44.474,-122.228,4030,4
44.551,-123.803,3930,2
44.551,-123.803,4130,3
45.722,-116.78,3930,1
45.722,-116.78,4080,1
44.502,-117.97,4080,1
44.502,-117.97,4130,7
44.133,-118.588,3930,5
44.133,-118.588,3940,3
44.133,-118.588,4130,9
43.341,-80.334,3940,6
43.341,-80.334,4090,7
43.341,-80.334,4120,2
45.079,-121.922,3930,2
45.079,-121.922,3940,2
45.079,-121.922,4030,2
45.079,-121.922,4130,3
50.496,-88.584,4020,1
50.496,-88.584,4050,1
50.496,-88.584,4120,4
47.635,-81.184,3920,7
47.635,-81.184,4020,11
47.635,-81.184,4050,3
47.635,-81.184,4120,2
45.239,-75.927,4020,7
45.239,-75.927,4050,1
45.239,-75.927,4120,8
46.015,-79.662,3930,3
46.015,-79.662,4020,12
46.015,-79.662,4050,2
46.015,-79.662,4120,6
43.899,-80.63,4020,2
43.899,-80.63,4120,3
43.384,-80.228,3940,3
43.384,-80.228,4090,4
43.384,-80.228,4120,1
44.513,-76.604,3930,4
44.513,-76.604,4020,1
44.513,-76.604,4120,3
51.479,-90.163,3930,1
51.479,-90.163,4000,3
51.479,-90.163,4120,12
42.635,-81.465,4060,1
42.635,-81.465,4120,1
44.522,-78.565,4020,1
44.522,-78.565,4050,3
44.522,-78.565,4120,6
45.38,-77.023,3940,1
45.38,-77.023,4020,14
45.38,-77.023,4120,5
47.747,-81.668,4020,20
47.747,-81.668,4050,4
47.747,-81.668,4120,4
49.165,-89.354,4020,8
49.165,-89.354,4050,5
49.165,-89.354,4120,5
51.648,-89.891,4000,1
51.648,-89.891,4020,3
51.648,-89.891,4120,7
45.158,-74.713,4020,5
45.158,-74.713,4120,2
50.134,-93.206,3920,1
50.134,-93.206,3930,1
50.134,-93.206,4050,1
50.134,-93.206,4120,9
44.744,-78.759,4020,8
44.744,-78.759,4050,1
44.744,-78.759,4120,5
48.238,-81.849,3930,1
48.238,-81.849,4020,3
48.238,-81.849,4050,2
44.543,-76.679,3930,1
44.543,-76.679,3940,8
44.543,-76.679,4020,7
44.543,-76.679,4050,5
44.543,-76.679,4120,2
45.072,-78.092,3940,1
45.072,-78.092,4020,6
45.072,-78.092,4050,1
45.072,-78.092,4120,1
45.381,-80.042,3930,1
45.381,-80.042,4020,11
45.381,-80.042,4050,1
45.381,-80.042,4120,6
50.637,-93.233,4020,1
50.637,-93.233,4050,2
50.637,-93.233,4120,8
47.539,-82.39,4020,33
47.539,-82.39,4050,2
47.539,-82.39,4120,2
49.431,-86.172,4020,4
49.431,-86.172,4120,6
45.828,-82.161,3930,3
45.828,-82.161,4020,3
45.828,-82.161,4050,1
44.508,-77.671,3930,2
44.508,-77.671,3940,6
44.508,-77.671,4020,1
44.508,-77.671,4050,2
44.508,-77.671,4120,8
50.223,-90.697,4120,2
43.007,-79.291,3930,1
43.007,-79.291,3940,4
43.007,-79.291,4090,3
43.007,-79.291,4120,3
50.069,-89.157,3930,7
50.069,-89.157,4020,12
50.069,-89.157,4050,3
50.069,-89.157,4120,7
44.588,-79.044,4020,1
44.588,-79.044,4050,1
44.588,-79.044,4120,4
45.455,-79.593,3930,2
45.455,-79.593,4020,5
45.455,-79.593,4050,2
45.455,-79.593,4120,1
45.679,-118.75,4130,3
43.649,-123.589,4030,1
43.649,-123.589,4050,3
43.649,-123.589,4130,2
42.254,-124.247,3940,1
42.254,-124.247,4050,1
42.254,-124.247,4130,3
45.538,-121.483,4050,3
45.538,-121.483,4130,2
43.701,-119.628,3930,12
43.701,-119.628,4130,11
42.423,-123.689,3920,1
42.423,-123.689,4030,1
42.423,-123.689,4050,3
42.423,-123.689,4070,2
42.423,-123.689,4130,1
44.417,-119.113,3930,3
44.417,-119.113,4130,7
43.985,-121.805,3920,2
43.985,-121.805,3930,6
43.985,-121.805,4040,1
43.985,-121.805,4050,1
43.52,-124.198,3940,1
43.52,-124.198,4050,2
43.52,-124.198,4130,3
43.298,-122.346,4030,4
43.298,-122.346,4050,2
43.298,-122.346,4130,3
42.015,-119.478,4130,1
42.669,-120.793,3920,6
42.669,-120.793,3930,6
42.669,-120.793,4000,1
42.669,-120.793,4022,4
42.669,-120.793,4030,5
42.669,-120.793,4130,9
45.255,-122.256,3930,2
45.255,-122.256,4130,2
42.971,-123.214,3940,2
42.971,-123.214,4030,1
42.971,-123.214,4050,1
42.971,-123.214,4130,1
44.72,-123.261,3940,2
44.72,-123.261,4070,3
44.72,-123.261,4130,3
44.712,-122.771,4030,3
45.225,-123.021,4130,7
44.712,-122.771,4130,6
43.165,-120.664,4130,1
42.374,-121.805,3930,1
42.374,-121.805,3940,1
42.374,-121.805,3990,2
42.374,-121.805,4030,1
42.374,-121.805,4130,4
45.281,-117.206,3930,1
45.281,-117.206,4130,6
43.693,-118.536,4130,7
43.907,-122.559,3940,1
43.907,-122.559,4130,2
43.339,-119.697,4130,15
43.288,-117.814,4130,1
44.392,-121.522,3920,1
44.392,-121.522,3930,4
44.392,-121.522,3940,2
44.392,-121.522,3990,6
44.392,-121.522,4040,4
44.392,-121.522,4130,9
43.276,-121.774,3920,1
43.276,-121.774,3930,10
43.276,-121.774,3990,1
43.276,-121.774,4040,7
43.276,-121.774,4130,10
42.279,-123.606,4030,2
42.279,-123.606,4050,1
42.279,-123.606,4070,6
42.279,-123.606,4130,5
42.062,-120.16,3920,5
42.062,-120.16,3930,4
42.062,-120.16,4022,2
42.062,-120.16,4030,6
42.062,-120.16,4040,7
42.062,-120.16,4050,2
42.062,-120.16,4130,11
45.426,-122.224,3920,1
45.426,-122.224,3930,2
45.426,-122.224,4030,1
45.426,-122.224,4050,4
45.426,-122.224,4130,2
45.008,-123.403,3940,2
45.008,-123.403,4070,1
45.008,-123.403,4130,9
42.619,-119.674,4130,2
43.837,-123.238,3930,2
43.837,-123.238,4030,4
43.837,-123.238,4050,3
43.837,-123.238,4130,2
44.961,-123.696,4130,3
44.233,-123.903,3930,4
44.233,-123.903,4030,2
44.233,-123.903,4050,2
42.868,-121.832,3920,1
42.868,-121.832,3930,2
42.868,-121.832,4000,4
42.868,-121.832,4030,6
42.868,-121.832,4040,2
42.868,-121.832,4130,1
44.669,-120.122,4130,2
44.971,-122.959,3940,2
44.971,-122.959,4030,1
44.971,-122.959,4130,4
45.791,-122.87,4030,1
45.791,-122.87,4130,2
44.823,-119.427,4130,2
46.32,-62.368,3940,2
46.32,-62.368,4120,4
42.738,-122.575,4030,1
42.738,-122.575,4050,3
42.738,-122.575,4130,9
46.222,-63.529,3940,1
46.222,-63.529,4120,1
43.239,-122.673,3930,3
43.239,-122.673,4030,1
43.239,-122.673,4130,9
44.605,-122.455,3930,1
44.605,-122.455,3940,1
44.605,-122.455,4030,1
44.605,-122.455,4130,1
46.024,-123.368,3940,1
46.024,-123.368,4030,2
46.024,-123.368,4130,2
44.628,-121.059,4130,3
42.222,-123.064,4070,3
42.222,-123.064,4130,1
43.215,-124.077,3920,1
43.215,-124.077,3930,2
43.215,-124.077,4050,2
42.112,-122.537,3940,2
42.112,-122.537,4070,6
42.112,-122.537,4130,2
45.222,-121.38,3930,3
45.222,-121.38,4040,1
45.222,-121.38,4050,2
45.222,-121.38,4130,6
42.533,-122.795,4050,4
42.533,-122.795,4070,18
42.533,-122.795,4130,4
42.345,-120.75,3930,6
42.345,-120.75,4030,5
42.345,-120.75,4040,1
42.345,-120.75,4050,1
42.345,-120.75,4130,12
44.492,-121.794,3920,5
44.492,-121.794,3930,3
44.492,-121.794,3990,1
44.492,-121.794,4050,3
44.492,-121.794,4080,2
44.492,-121.794,4130,8
42.785,-124.025,3930,3
42.785,-124.025,4030,1
42.785,-124.025,4050,2
42.785,-124.025,4130,4
42.493,-122.422,3930,4
